"Оригинальный блок питания для ASUS 19V-2,1A (4,8*1,7) VCP 40W","Производитель","Delta electronics","Вольтаж (V)","19","Амперы (A)","2,1","Разъем ","4,8*1,7","Гарантия (месяцев)","36","Цена","1 790 руб.","2774jpg","2774jpg","2774jpg","","","","","","","","","","","","","",""
"Совместимый блок питания для ASUS 19V-7,9A (5,5*2,5) 150W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","7,9","Разъем ","5,5*2,5","Гарантия (месяцев)","12","Цена","2 790 руб.","2775jpg","2775jpg","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19V-6,32A (6,0*3,7) SLIM 120W","Особый дизайн","SLIM","Производитель","Lite-on","Вольтаж (V)","19","Амперы (A)","6,32","Разъем ","6,0*3,7","Гарантия (месяцев)","36","Цена","3 490 руб.","2776peg","2776peg","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 20V-7,5A (4,5*3,0) SLIM 150W","Вольтаж (V)","20","Амперы (A)","7,5","Разъем ","4,5*3,0","Гарантия (месяцев)","36","Цена","5 990 руб.","2777peg","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19V-4,74A (4,0*1,35) BOXY 90W","Особый дизайн","BOXY","Вольтаж (V)","19","Амперы (A)","4,74","Разъем ","4,0*1,35","Гарантия (месяцев)","36","Цена","3 790 руб.","2778peg","2778peg","2778peg","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 12V-3A (4,8*1,7) VCP 36W белый","Цвет","Белый","Вольтаж (V)","12","Амперы (A)","3","Разъем ","4,8*1,7","Гарантия (месяцев)","36","Цена","2 190 руб.","2779peg","","","","","","","","","","","","","","","",""
"Совместимый блок питания для ASUS 19V-4,74A (4,5*3,0) BOXY 90W","Особый дизайн","BOXY","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","4,74","Разъем ","4,5*3,0","Гарантия (месяцев)","12","Цена","1 890 руб.","2780jpg","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 20V-7,5A (6,0*3,7) SLIM 150W","Особый дизайн","SLIM","Вольтаж (V)","20","Амперы (A)","7,5","Разъем ","6,0*3,7","Гарантия (месяцев)","36","Цена","3 990 руб.","2781peg","2781peg","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 20V-10A (6,0*3,7) 200W","Вольтаж (V)","20","Амперы (A)","10","Разъем ","6,0*3,7","Гарантия (месяцев)","36","Цена","7 490 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 20V-2,25A (Type-C) 45W белый","Вольтаж (V)","20","Амперы (A)","2,25","Разъем ","Type-C","Гарантия (месяцев)","36","Цена","3 490 руб.","2783peg","","","","","","","","","","","","","","","","","",""
"Совместимый блок питания для ASUS 15V-1,2A (36pin) 18W","Производитель","KFD","Вольтаж (V)","15","Амперы (A)","1,2","Разъем ","36pin","Гарантия (месяцев)","12","Цена","1 590 руб.","2784JPG","2784JPG","2784JPG","2784JPG","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19,5V-11,8A (4pin) 230W","Вольтаж (V)","19,5","Амперы (A)","11,8","Разъем ","4pin","Гарантия (месяцев)","36","Цена","5 990 руб.","2785peg","2785peg","2785peg","2785peg","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 20V-12A (6,0*3,7) 240W","Вольтаж (V)","20","Амперы (A)","12","Разъем ","6,0*3,7","Гарантия (месяцев)","36","Цена","7 490 руб.","2786jpg","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19,5V-11,8A (5,5*2,5) SLIM 230W","Особый дизайн","SLIM","Вольтаж (V)","19,5","Амперы (A)","11,8","Разъем ","5,5*2,5","Гарантия (месяцев)","36","Цена","5 490 руб.","2787peg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19,5V-7,7A (4,5*3,0) SLIM 150W","Особый дизайн","SLIM","Вольтаж (V)","19,5","Амперы (A)","7,7","Разъем ","4,5*3,0","Гарантия (месяцев)","36","Цена","4 990 руб.","2788peg","2788peg","2788peg","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 20V-14A (6,0*3,7) 280W","Вольтаж (V)","20","Амперы (A)","14","Разъем ","6,0*3,7","Гарантия (месяцев)","36","Цена","6 990 руб.","2789peg","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 20V-9A (6,0*3,7) SLIM 180W","Вольтаж (V)","20","Амперы (A)","9","Разъем ","6,0*3,7","Гарантия (месяцев)","36","Цена","7 490 руб.","2790jpg","","","","","","","","","","","","","","","","","",""
"Совместимый блок питания для ASUS 19V-3,42A (5pin) 65W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","3,42","Разъем ","5pin","Гарантия (месяцев)","12","Цена","2 390 руб.","2791peg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 20V-6A (4,5*3,0) SLIM 120W","Вольтаж (V)","20","Амперы (A)","6","Разъем ","4,5*3,0","Гарантия (месяцев)","36","Цена","7 490 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 20V-6A (6,0*3,7) SLIM 120W","Вольтаж (V)","20","Амперы (A)","6","Разъем ","6,0*3,7","Гарантия (месяцев)","36","Цена","3 890 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19V-9,5A (5,5*2,5) 180W","Производитель","Delta electronics","Вольтаж (V)","19","Амперы (A)","9,5","Разъем ","5,5*2,5","Гарантия (месяцев)","36","Цена","3 690 руб.","2794png","2794png","2794jpg","","","","","","","","","","","","","",""
"Совместимый блок питания | KFD 19V-2,37A (3,0*1,0) WALL 45W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","2,37","Разъем ","3,0*1,0","Гарантия (месяцев)","12","Цена","1 690 руб.","2795peg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19V-3,42A (4,0*1,35) 65W","Вольтаж (V)","19","Амперы (A)","3,42","Разъем ","4,0*1,35","Гарантия (месяцев)","36","Цена","2 490 руб.","2796peg","","","","","","","","","","","","","","","","","",""
"Совместимый блок питания | KFD 19V-1,75A (5,5*2,5) BOXY 33W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","1,75","Разъем ","5,5*2,5","Гарантия (месяцев)","12","Цена","1 490 руб.","2797peg","","","","","","","","","","","","","","","",""
"Совместимый блок питания для ASUS 19V-1,75A (4,0*1,35) WALL 33W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","1,75","Разъем ","4,0*1,35","Гарантия (месяцев)","12","Цена","1 690 руб.","No Image","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19V-2,1A (4,8*1,7 UX) VCP 40W","Производитель","Delta Electronics","Вольтаж (V)","19","Амперы (A)","2,1","Разъем ","4,8*1,7 UX","Гарантия (месяцев)","36","Цена","1 690 руб.","2799JPG","2799JPG","","","","","","","","","","","","","","",""
"Совместимый блок питания для ASUS 9,5V-2,5A (4,8*1,7) VCP","Производитель","KFD","Вольтаж (V)","9,5","Амперы (A)","2,5","Разъем ","4,8*1,7","Гарантия (месяцев)","12","Цена","990 руб.","2800jpg","2800jpg","2800jpg","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19,5V-11,8A (7,4*5,0) SLIM 230W","Особый дизайн","SLIM","Вольтаж (V)","19,5","Амперы (A)","11,8","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","5 490 руб.","2801peg","","","","","","","","","","","","","","","",""
"Совместимый блок питания для ASUS 19V-1,75A (MicroUsb) WALL 33W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","1,75","Разъем ","MicroUsb","Гарантия (месяцев)","12","Цена","1 690 руб.","2802peg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19,5V-16,9A (4pin) 330W","Производитель","Delta Electronics","Вольтаж (V)","19,5","Амперы (A)","16,9","Разъем ","4pin","Гарантия (месяцев)","36","Цена","6 490 руб.","2803peg","2803peg","2803peg","2803peg","2803peg","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19,5V-16,9A (6,0*3,7) 330W","Вольтаж (V)","19,5","Амперы (A)","16,9","Разъем ","6,0*3,7","Гарантия (месяцев)","36","Цена","12 490 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Совместимый блок питания для ASUS 19V-2,1A (4,8*1,7) 40W*","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","2,1","Разъем ","4,8*1,7","Гарантия (месяцев)","12","Цена","1 490 руб.","No Image","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 15V-3A (Type-C) 45W","Вольтаж (V)","15","Амперы (A)","3","Разъем ","Type-C","Гарантия (месяцев)","36","Цена","4 190 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 20V-2A (5,5*2,5) 40W-","Вольтаж (V)","20","Амперы (A)","2","Разъем ","5,5*2,5","Гарантия (месяцев)","36","Цена","2 990 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19V-3,42A (5pin) 65W","Производитель","Delta electronics","Вольтаж (V)","19","Амперы (A)","3,42","Разъем ","5pin","Гарантия (месяцев)","36","Цена","3 490 руб.","2808JPG","2808JPG","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 20V-5A (Type-C) 100W","Вольтаж (V)","20","Амперы (A)","5","Разъем ","Type-C","Гарантия (месяцев)","36","Цена","9 990 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19,5V-6,92A (7,4*5,0) 135W","Вольтаж (V)","19,5","Амперы (A)","6,92","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","4 490 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19,5V-16,9A (ROG-socket) 330W","Вольтаж (V)","19,5","Амперы (A)","16,9","Разъем ","ROG-socket","Гарантия (месяцев)","36","Цена","9 990 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 48V-6,25A (6,0*3,7) 300W","Вольтаж (V)","48","Амперы (A)","6,25","Разъем ","6,0*3,7","Гарантия (месяцев)","36","Цена","13 990 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 15V-2,2A (Type-C) 33W","Вольтаж (V)","15","Амперы (A)","2,2","Разъем ","Type-C","Гарантия (месяцев)","36","Цена","4 190 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 12V-2A (rect) VCP 24W","Вольтаж (V)","12","Амперы (A)","2","Разъем ","rect","Гарантия (месяцев)","36","Цена","2 290 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19,5V-14,36A (ROG-socket) 280W","Вольтаж (V)","19,5","Амперы (A)","14,36","Разъем ","ROG-socket","Гарантия (месяцев)","36","Цена","8 990 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19V-3,42A (5,5*1,7) 65W","Производитель","Delta electronics","Вольтаж (V)","19","Амперы (A)","3,42","Разъем ","5,5*1,7","Гарантия (месяцев)","36","Цена","2 590 руб.","2816jpg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19V-4,74A (5,5*1,7) 90W","Производитель","Delta electronics","Вольтаж (V)","19","Амперы (A)","4,74","Разъем ","5,5*1,7","Гарантия (месяцев)","36","Цена","2 490 руб.","2817peg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19V-3,42A (5,5*1,7) белый 65W","Цвет","Белый","Вольтаж (V)","19","Амперы (A)","3,42","Разъем ","5,5*1,7","Гарантия (месяцев)","36","Цена","2 790 руб.","2818jpg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19V-3,42A (5,5*1,7) SLIM 65W","Особый дизайн","SLIM","Вольтаж (V)","19","Амперы (A)","3,42","Разъем ","5,5*1,7","Гарантия (месяцев)","36","Цена","2 790 руб.","2819peg","","","","","","","","","","","","","","","",""
"Совместимый блок питания для ACER 19V-7,1A (5,5*1,7) 135W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","7,1","Разъем ","5,5*1,7","Гарантия (месяцев)","12","Цена","2 790 руб.","2820JPG","","","","","","","","","","","","","","","",""
"Совместимый блок питания для ACER 19V-2,15A (5,5*1,7) VCP 40W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","2,15","Разъем ","5,5*1,7","Гарантия (месяцев)","12","Цена","1 390 руб.","2821jpg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19V-2,37A (3,0*1,0) 45W","Производитель","Liteon","Вольтаж (V)","19","Амперы (A)","2,37","Разъем ","3,0*1,0","Гарантия (месяцев)","36","Цена","2 690 руб.","2822jpg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19V-2,37A (5,5*1,7) VCP 45W","Производитель","Liteon","Вольтаж (V)","19","Амперы (A)","2,37","Разъем ","5,5*1,7","Гарантия (месяцев)","36","Цена","2 190 руб.","2823peg","","","","","","","","","","","","","","","",""
"Совместимый блок питания | KFD 12V-1,5A (3,0*1,0) 18W","Производитель","KFD","Вольтаж (V)","12","Амперы (A)","1,5","Разъем ","3,0*1,0","Гарантия (месяцев)","12","Цена","1 490 руб.","2824jpg","","","","","","","","","","","","","","","",""
"Совместимый блок питания для ACER 19,5V-9,23A (5,5*1,7) 180W","Производитель","KFD","Вольтаж (V)","19,5","Амперы (A)","9,23","Разъем ","5,5*1,7","Гарантия (месяцев)","12","Цена","3 490 руб.","2825JPG","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19V-2,37A (3,0*1,0) BOXY 45W","Особый дизайн","BOXY","Вольтаж (V)","19","Амперы (A)","2,37","Разъем ","3,0*1,0","Гарантия (месяцев)","36","Цена","4 390 руб.","2826peg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19V-2,15A (5,5*1,7) WALL 40W","Особый дизайн","WALL","Вольтаж (V)","19","Амперы (A)","2,15","Разъем ","5,5*1,7","Гарантия (месяцев)","36","Цена","2 290 руб.","2827jpg","","","","","","","","","","","","","","","",""
"Совместимый блок питания для ACER 19V-3,42A (3,0*1,0) 65W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","3,42","Разъем ","3,0*1,0","Гарантия (месяцев)","12","Цена","1 490 руб.","2828jpg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19V-3,42A (3,0*1,0) SLIM 65W","Особый дизайн","SLIM","Производитель","Liteon","Вольтаж (V)","19","Амперы (A)","3,42","Разъем ","3,0*1,0","Гарантия (месяцев)","36","Цена","2 690 руб.","2829jpg","2829jpg","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19V-3,42A (3,0*1,0) SLIM белый 65W","Вольтаж (V)","19","Амперы (A)","3,42","Разъем ","3,0*1,0","Гарантия (месяцев)","36","Цена","3 990 руб.","2830jpg","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19V-7,1A (5,5*1,7) SLIM 135W","Особый дизайн","SLIM","Производитель","Liteon","Вольтаж (V)","19","Амперы (A)","7,1","Разъем ","5,5*1,7","Гарантия (месяцев)","36","Цена","3 690 руб.","2831jpg","","","","","","","","","","","","","",""
"Совместимый блок питания для ACER 19V-2,15A (5,5*1,7) WALL 40W","Особый дизайн","WALL","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","2,15","Разъем ","5,5*1,7","Гарантия (месяцев)","12","Цена","1 590 руб.","2832peg","","","","","","","","","","","","","",""
"Совместимый блок питания | KFD 19V-9,5A (7,4*5,0) 180W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","9,5","Разъем ","7,4*5,0","Гарантия (месяцев)","12","Цена","3 190 руб.","2833peg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 12V-1,5A (3,0*1,0) VCP 18W","Производитель","Delta electronics","Вольтаж (V)","12","Амперы (A)","1,5","Разъем ","3,0*1,0","Гарантия (месяцев)","36","Цена","2 190 руб.","2834jpg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19V-6,32A (5,5*1,7) 120W","Производитель","Delta Electronics","Вольтаж (V)","19","Амперы (A)","6,32","Разъем ","5,5*1,7","Гарантия (месяцев)","36","Цена","3 290 руб.","2835peg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19,5V-9,23A (5,5*1,7) 180W","Производитель","Delta electronics","Вольтаж (V)","19,5","Амперы (A)","9,23","Разъем ","5,5*1,7","Гарантия (месяцев)","36","Цена","4 490 руб.","2836peg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19V-7,1A (5,5*2,5) SLIM 135W","Особый дизайн","SLIM","Производитель","Liteon","Вольтаж (V)","19","Амперы (A)","7,1","Разъем ","5,5*2,5","Гарантия (месяцев)","36","Цена","3 490 руб.","2837jpg","","","","","","","","","","","","","",""
"Совместимый блок питания для ACER 12V-1,5A (MicroUsb) VCP 18W","Производитель","KFD","Вольтаж (V)","12","Амперы (A)","1,5","Разъем ","MicroUsb","Гарантия (месяцев)","12","Цена","1 390 руб.","2838peg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19,5V-11,8A (7,4*5,0) 230W","Производитель","Delta Electronics","Вольтаж (V)","19,5","Амперы (A)","11,8","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","4 990 руб.","2839png","2839png","2839png","2839png","2839png","","","","","","","","","","","",""
"Совместимый блок питания для ACER 19V-1,58A (5,5*1,7) VCP 30W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","1,58","Разъем ","5,5*1,7","Гарантия (месяцев)","12","Цена","1 190 руб.","2840peg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19,5V-9,23A (7,4*5,0) 180W","Производитель","Delta Electronics","Вольтаж (V)","19,5","Амперы (A)","9,23","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","4 490 руб.","2841png","2841png","2841png","2841png","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19V-7,1A (5,5*2,5) 135W","Вольтаж (V)","19","Амперы (A)","7,1","Разъем ","5,5*2,5","Гарантия (месяцев)","36","Цена","3 390 руб.","2842peg","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 20V-2,25A (Type-C) 45W","Вольтаж (V)","20","Амперы (A)","2,25","Разъем ","Type-C","Гарантия (месяцев)","36","Цена","3 490 руб.","2843peg","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19V-2,15A (5,5*1,7) VCP 40W","Производитель","Lite-on","Вольтаж (V)","19","Амперы (A)","2,15","Разъем ","5,5*1,7","Гарантия (месяцев)","36","Цена","2 190 руб.","2844jpg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19V-7,1A (5,5*1,7) 135W","Вольтаж (V)","19","Амперы (A)","7,1","Разъем ","5,5*1,7","Гарантия (месяцев)","36","Цена","3 290 руб.","2845jpg","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19,5V-16,9A (7,4*5,0) 330W","Вольтаж (V)","19,5","Амперы (A)","16,9","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","5 990 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Совместимый блок питания для ACER 12V-1,5A (W-series) 18W","Производитель","KFD","Вольтаж (V)","12","Амперы (A)","1,5","Разъем ","W-series","Гарантия (месяцев)","12","Цена","2 190 руб.","No Image","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19,5V-11,8A (5,5*1,7) 230W","Вольтаж (V)","19,5","Амперы (A)","11,8","Разъем ","5,5*1,7","Гарантия (месяцев)","36","Цена","4 990 руб.","2848JPG","","","","","","","","","","","","","","","","","",""
"Совместимый блок питания для ACER 19V-7,9A (4pin) 150W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","7,9","Разъем ","4pin","Гарантия (месяцев)","12","Цена","2 590 руб.","2849jpg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19,5V-6,92A (5,5*1,7) 135W","Вольтаж (V)","19,5","Амперы (A)","6,92","Разъем ","5,5*1,7","Гарантия (месяцев)","36","Цена","4 290 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ACER 19V-4,74A (3,0*1,0) 90W","Вольтаж (V)","19","Амперы (A)","4,74","Разъем ","3,0*1,0","Гарантия (месяцев)","36","Цена","3 490 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Совместимый блок питания для ACER 19V-6,32A (4pin) 120W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","6,32","Разъем ","4pin","Гарантия (месяцев)","12","Цена","2 290 руб.","No Image","","","","","","","","","","","","","","","",""
"Совместимый блок питания для SAMSUNG 19V-3,16A (5,5*3,0) 60W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","3,16","Разъем ","5,5*3,0","Гарантия (месяцев)","12","Цена","1 490 руб.","2853peg","2853peg","2853peg","2853peg","2853peg","","","","","","","","","","","",""
"Оригинальный блок питания для SAMSUNG 19V-3,16A (5,5*3,0) 60W","Производитель","Li Shin","Вольтаж (V)","19","Амперы (A)","3,16","Разъем ","5,5*3,0","Гарантия (месяцев)","36","Цена","2 490 руб.","2854peg","2854peg","2854peg","2854peg","2854peg","","","","","","","","","","","",""
"Оригинальный блок питания для SAMSUNG 19V-4,74A (5,5*3,0) VCP 90W","Производитель","Li Shin","Вольтаж (V)","19","Амперы (A)","4,74","Разъем ","5,5*3,0","Гарантия (месяцев)","36","Цена","2 490 руб.","2855peg","2855peg","2855peg","2855peg","2855peg","","","","","","","","","","","",""
"Совместимый блок питания для SAMSUNG 19V-4,74A (5,5*3,0) 90W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","4,74","Разъем ","5,5*3,0","Гарантия (месяцев)","12","Цена","1 590 руб.","2856peg","2856peg","2856peg","2856peg","2856peg","","","","","","","","","","","",""
"Совместимый блок питания для SAMSUNG 19V-2,1A (5,5*3,0) VCP 40W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","2,1","Разъем ","5,5*3,0","Гарантия (месяцев)","12","Цена","1 190 руб.","2857peg","2857peg","2857peg","2857peg","2857peg","2857peg","","","","","","","","","","",""
"Совместимый блок питания для SAMSUNG 19V-2,1A (3,0*1,0) 40W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","2,1","Разъем ","3,0*1,0","Гарантия (месяцев)","12","Цена","1 490 руб.","2858peg","2858peg","2858peg","","","","","","","","","","","","","",""
"Оригинальный блок питания для SAMSUNG 19V-2,1A (3,0*1,0) VCP 40W","Производитель","Delta electronics","Вольтаж (V)","19","Амперы (A)","2,1","Разъем ","3,0*1,0","Гарантия (месяцев)","36","Цена","2 190 руб.","2859peg","2859peg","2859peg","2859peg","2859peg","","","","","","","","","","","",""
"Совместимый блок питания для SAMSUNG 14V-3A (6,5*4,4) 42W","Производитель","KFD","Вольтаж (V)","14","Амперы (A)","3","Разъем ","6,5*4,4","Гарантия (месяцев)","12","Цена","1 390 руб.","2860peg","2860peg","2860peg","2860peg","2860peg","","","","","","","","","","","",""
"Совместимый блок питания для SAMSUNG 12V-3,33A (2,5*0,7) VCP 40W","Производитель","KFD","Вольтаж (V)","12","Амперы (A)","3,33","Разъем ","2,5*0,7","Гарантия (месяцев)","12","Цена","1 190 руб.","2861peg","2861peg","2861peg","2861peg","2861peg","2861png","","","","","","","","","","",""
"Оригинальный блок питания для SAMSUNG 14V-3A (6,5*4,4) 42W","Вольтаж (V)","14","Амперы (A)","3","Разъем ","6,5*4,4","Гарантия (месяцев)","36","Цена","2 490 руб.","2862peg","2862peg","2862peg","2862peg","2862peg","","","","","","","","","","","","","",""
"Оригинальный блок питания для SAMSUNG 12V-3,33A (2,5*0,7) VCP 39W","Производитель","Chicony","Вольтаж (V)","12","Амперы (A)","3,33","Разъем ","2,5*0,7","Гарантия (месяцев)","36","Цена","1 890 руб.","2863peg","2863peg","2863peg","2863peg","","","","","","","","","","","","",""
"Оригинальный блок питания для SAMSUNG 19V-2,1A (3,0*1,0) NEW 40W","Вольтаж (V)","19","Амперы (A)","2,1","Разъем ","3,0*1,0","Гарантия (месяцев)","36","Цена","2 690 руб.","2864peg","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для SAMSUNG 19V-2,1A (3,0*1,0) SLIM 40W","Вольтаж (V)","19","Амперы (A)","2,1","Разъем ","3,0*1,0","Гарантия (месяцев)","36","Цена","2 990 руб.","2865peg","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для SAMSUNG 19V-3,16A (3,0*1,0) 60W","Производитель","Chicony","Вольтаж (V)","19","Амперы (A)","3,16","Разъем ","3,0*1,0","Гарантия (месяцев)","36","Цена","2 690 руб.","2866peg","2866peg","2866peg","2866peg","2866peg","","","","","","","","","","","",""
"Совместимый блок питания для SAMSUNG 19V-2,1A (3,0*1,0) WALL 40W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","2,1","Разъем ","3,0*1,0","Гарантия (месяцев)","12","Цена","1 690 руб.","2867peg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для SAMSUNG 19V-6,32A (5,5*3,0) VCP 120W","Вольтаж (V)","19","Амперы (A)","6,32","Разъем ","5,5*3,0","Гарантия (месяцев)","36","Цена","2 690 руб.","2868peg","2868peg","","","","","","","","","","","","","","","","",""
"Совместимый блок питания для SAMSUNG 19V-3,16A (3,0*1,0) 60W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","3,16","Разъем ","3,0*1,0","Гарантия (месяцев)","12","Цена","1 490 руб.","2869peg","2869peg","","","","","","","","","","","","","","",""
"Оригинальный блок питания для SAMSUNG 19V-2,1A (5,5*3,0) 40W -","Производитель","Chicony","Вольтаж (V)","19","Амперы (A)","2,1","Разъем ","5,5*3,0","Гарантия (месяцев)","36","Цена","2 490 руб.","2870png","2870png","","","","","","","","","","","","","","",""
"Совместимый блок питания для SAMSUNG 14V-2,14A (6,5*4,4) 30W","Производитель","KFD","Вольтаж (V)","14","Амперы (A)","2,14","Разъем ","6,5*4,4","Гарантия (месяцев)","12","Цена","1 390 руб.","No Image","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для SAMSUNG 19V-10,5A (4pin) 200W","Вольтаж (V)","19","Амперы (A)","10,5","Разъем ","4pin","Гарантия (месяцев)","36","Цена","5 490 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для SAMSUNG 19V-2,37A (3,0*1,0) BOXY 40W белый","Вольтаж (V)","19","Амперы (A)","2,37","Разъем ","3,0*1,0","Гарантия (месяцев)","36","Цена","3 990 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для SAMSUNG 19V-3,42A (3,0*1,0) BOXY 65W","Вольтаж (V)","19","Амперы (A)","3,42","Разъем ","3,0*1,0","Гарантия (месяцев)","36","Цена","3 990 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Совместимый блок питания для SAMSUNG 5V-2A (30 pin)","Производитель","KFD","Вольтаж (V)","5","Амперы (A)","2","Разъем ","30 pin","Гарантия (месяцев)","12","Цена","1 590 руб.","No Image","","","","","","","","","","","","","","","",""
"Авто ЗУ для ACER 19V-4,74A (5,5*1,7) VCP","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","4,74","Разъем ","5,5*1,7","Гарантия (месяцев)","12","Цена","1 390 руб.","2876peg","","","","","","","","","","","","","","","",""
